,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,maxAge,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url,toCurrency
1,,,,,,,,,none,530130,,,14,,,,,,,,,,,,,,1,,,,BSE,KKRRAFTON Developers Limited,Kkrrafton Developers Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KDL.BO,,,,3a0adb54-76b8-34d5-a861-a2f3e1bba662,in_market,14,14,,,,,14,,,,14,,,14,,,,,,,,,,14,2,INR,,20,,,,7834400,,,,,14,14.7,,,20,14,,,,14,14,False,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,99,buy,821520000,,99,223,,,,1,99,,,99,,,,,INR,1,,,2,BSE,SAMBANDAM SPINNING MILLS LTD.,Sambandam Spinning Mills Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SAMBANDAM.BO,,,,d5f4ff7e-df2b-309d-b2b4-a30cd2b13020,in_market,226.65,230,58.216175,0.008824179,,,236,,323,,226.65,74.3803,2,230,323,,,,,,,,,223,2,INR,,2773,,,,951005824,,,936,,223,229.95,,0,2773,236,,,,45.2,225,False,,0,236,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,31439000,,,14,,,,,,,,,,,,,INR,1,,,,BSE,KANDAGIRI SPINNING MILLS LTD.,Kandagiri Spinning Mills Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KANDAGIRI.BO,,,,0d92286c-8da8-33b8-8b27-b6057a2702c7,in_market,14,12.8,8.616397,,,,14,,98,,14,8.376471,,12.8,98,,,,,,,,,12.8,2,INR,,809,,,,53889500,,,24,,12.8,14,,0,809,14,,,,6.89,14,False,,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,CHITRADURGA SPINTEX LTD.,Chitradurga Spintex Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CHITRTX.BO,,,,63f00b2e-2c53-3ce0-9e7c-11a16ef9282e,in_market,12.5,14.3,1.5920438,,,,14.3,,4,,12.5,2.537647,,14.3,4,,,,,,,,,12.5,2,INR,,1,,,,18250000,,,12,,12.5,13.3,,0,1,14.3,,,,1.14,12.5,False,,0,14.3,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,304,none,4107174000,,304,171.05,,,,1,304,,,304,,,,,INR,1,,,,BSE,KITEX GARMENTS LTD.,Kitex Garments Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KITEX.BO,,,,90d44ed2-8107-3b89-9c3e-ecc772baf594,in_market,168.95,168.15,105.976105,0.008878366,,,173.3,,21888,,168.95,109.00294,1.5,168.15,21888,,,,,,,,,168.15,2,INR,11.14986,6424,,,,11374825472,,,21379,,168.15,171.65,,0,6424,173.3,9.026385,,,77.15,170,False,,0,173.3,171.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,81313780,,,16.5,,,,,,,,,,,,,INR,1,,,,BSE,CRANEX LTD.,Cranex Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CRANEX.BO,,,,78ff4baf-51e8-300e-80e8-83f37ed2a9e3,in_market,16,15,10.251387,,,,16.5,,1153,,16,9.780882,,15,1153,,,,,,,,,15,2,INR,14.679716,3467,,,,99000000,,,1115,,15,16.5,,0,3467,16.5,,,,6.37,15.6,False,,0,16.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,856912000,,,43.8,,,,,,,,,,,,,INR,1,,,,BSE,BATLIBOI LTD.,Batliboi Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,BATLIBOI.BO,,,,dd1382b2-6cee-3ef1-a600-28b86ef1a151,in_market,44.1,44.1,10.565515,,,,44.4,,6451,,44.1,13.937353,,44.1,6451,,,,,,,,,43.05,2,INR,,6743,,,,1257756416,,,14932,,43.05,43.75,,0,6743,44.4,,,,4.56,43.05,False,,0,44.4,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,92,none,361745465,,92,58.1,,,,1,92,,,92,,,,,INR,1,,,,BSE,AUSTIN ENGINEERING CO.LTD.,Austin Engineering Company Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AUSTENG.BO,,,,8487039b-b6e1-3fb1-9745-df2156e423ac,in_market,58.85,63.4,35.612133,0.008496177,,,63.4,,7950,,58.85,40.214706,0.5,63.4,7950,,,,,,,,,57,2,INR,,3563,,,,202060176,,,3306,,57,58.95,,0,3563,63.4,4.600158,,,22.3,58.55,False,,0,63.4,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,704999000,,,415.75,,,,,,,,,,,,,INR,1,,,,BSE,UNITED DRILLING TOOLS LTD.,United Drilling Tools Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UNIDT.BO,,,,90db4c77-27c5-3a35-aa4e-9c06ff44eec9,in_market,418.4,418.9,244.31876,0.002868069,,,426.7,,3959,,418.4,282.7853,1.2,418.9,3959,,,,,,,,,412,2,INR,19.970697,3927,,,,8441013760,,,5689,,412,419.9,,0,3927,426.7,,,,95,412,False,,0,426.7,415.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,245,none,162379000,,245,119.5,,,,1,245,,,245,,,,,INR,1,,,,BSE,FLUIDOMAT LTD.,Fluidomat Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FLUIDOM.BO,,,,5646d13a-ccef-3438-ad49-4641046bcfec,in_market,119.85,118.1,90.601105,0.018773466,,,123,,1201,,119.85,95.67727,2.25,118.1,1201,,,,,,,,,118,2,INR,19.059011,1027,,,,588776512,,,1924,,118,120,,0,1027,129.9,,,,51,118.25,False,,0,123,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,EMA INDIA LTD.,Ema India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,EMAINDIA.BO,,,,6270526a-fb95-389a-864b-1dcd33f192a0,in_market,16.25,16.25,2.1116912,,,,16.25,,830,,16.25,2.3717647,,16.25,830,,,,,,,,,16.25,2,INR,,205,,,,16331250,,,141,,16.25,0,,0,205,16.25,,,,1.65,0,False,,0,16.25,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,138,none,1050492000,,138,26.55,,,,1,138,,,138,,,,,INR,1,,,,BSE,WINDSOR MACHINES LTD.,Windsor Machines Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,WINDMACHIN.BO,,,,bfeb325e-d3e6-3617-8fe6-41e4db3f1972,in_market,26.8,26.7,15.900956,0.037313435,,,28,,49222,,26.8,18.340883,1,26.7,49222,,,,,,,,,25.75,2,INR,,37534,,,,1723939200,,,15050,,25.75,26.8,,0,37534,28,9.654545,,,7.75,26.25,False,,0,28,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,86,none,1168500000,,86,149.4,,,,1,86,,,86,,,,,INR,1,,,,BSE,SHANTHI GEARS LTD.,Shanthi Gears Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SHANTIGEAR.BO,,,,19186412-142a-3e97-bae9-3204d895ccf2,in_market,151.75,155.8,108.8,0.013179571,,,155.8,,13573,,151.75,122.29412,2,155.8,13573,,,,,,,,,149.05,2,INR,94.02139,2750,,,,11461355520,,,14208,,149.05,149.4,,0,2750,155.8,34.583332,,,56.3,148.6,False,,0,155.8,149.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,MIVEN MACHINE TOOLS LTD.,Miven Machine Tools Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MIVENMACH.BO,,,,8d267b3c-019f-381a-a8c4-da6d175125f1,in_market,5.05,4.8,4.6403675,,,,4.8,,145,,5.05,5.845,,4.8,145,,,,,,,,,4.8,4,INR,,10,,,,14416801,,,98,,4.8,5.22,,0,10,7.55,,,,3.86,4.8,False,,0,4.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,1008,none,3423600000,,1008,1344.3,,,,1,1008,,,1008,,,,,INR,1,,,,BSE,HONDA INDIA POWER PRODUCTS LIM,Honda India Power Products Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HONDAPOWER.BO,,,,cdae2d57-ec06-39d7-b3b7-82ac271410e1,in_market,1320.3,1316.25,1026.1882,0.009467545,,,1357.6,,1127,,1320.3,1052.4176,12.5,1316.25,1127,,,,,,,,,1305.4,2,INR,32.59067,644,,,,13635369984,,,2431,,1305.4,1347.15,,0,644,1357.6,18.657877,,,701.6,1332.1,False,,0,1357.6,1344.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,305,none,3848410000,,305,235.05,,,,1,305,,,305,,,,,INR,1,,,,BSE,The Hi-Tech Gears Ltd,The Hi-Tech Gears Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HITECHGEAR.BO,,,,bcc4a2f7-ff2e-331c-b8ec-10e42d11bde3,in_market,209.95,205.7,141.51985,0.0071445582,,,247.8,,4755,,209.95,174.78824,1.5,205.7,4755,,,,,,,,,204.5,2,INR,,8756,,,,4411418624,,,1838,,204.5,235.05,,0,8756,247.8,12.522642,,,64,230.65,False,,0,247.8,235.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,270,none,8227120000,,282.5,296,,,,4,296.25,,,350,,,,,INR,1,,,,BSE,ELGI EQUIPMENTS LTD.,ELGI Equipments Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ELGIEQUIP.BO,,,,f4dc92e0-999f-38c6-821d-c08d65674c26,in_market,274.85,277.3,130.2,0.006003274,,,299.7,,17824,,274.85,163.65735,1.65,277.3,17824,,,,,,,,,276.75,2,INR,556.391,84664,,,,93771325440,,,30144,,276.75,298.85,,0,84664,299.7,33.333332,,,51.125,298.2,False,,0,299.7,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,61459710,,,50.45,,,,,,,,,,,,,INR,1,,,,BSE,UNITED VAN DER HORST LTD.,United Van Der Horst Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UVDRHOR.BO,,,,af0f7fab-14d4-3442-869e-d868623b0aa7,in_market,50.3,48,19.491177,,,,52.7,,0,,50.3,20.117647,,48,0,,,,,,,,,48,2,INR,15.667702,688,,,,241680736,,,252,,48,52.2,,0,688,52.7,,,,14.75,48.6,False,,0,52.7,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,451154000,,,38,,,,,,,,,,,,,INR,1,,,,BSE,KILBURN ENGINEERING LTD.,Kilburn Engineering Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KLBRENG-B.BO,,,,1a1adac8-155b-35c9-aef7-9258649cb233,in_market,36.75,38.5,18.717648,0.027210884,,,38.5,,11763,,36.75,20.864706,1,38.5,11763,,,,,,,,,35,2,INR,15.218262,15154,,,,503720384,,,16452,,35,38.3,,0,15154,38.5,,,,10.25,37.5,False,,0,38.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,1214859000,,,25.75,,,,,,,,,,,,,INR,1,,,,BSE,BIRLA PRECISION TECHNOLOGIES L,Birla Precision Technologies Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,BIRLAPREC.BO,,,,073aee52-e14e-3c8a-aab5-54172ec5179b,in_market,25.9,26.5,6.2380147,,,,26.85,,40901,,25.9,7.4830303,,26.5,40901,,,,,,,,,25.1,2,INR,,194581,,,,1403823104,,,65283,,25.1,25.85,,0,194581,26.85,,,,3.46,25.75,False,,0,26.85,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,167.87,none,1272568000,,167.87,606.4,,,,1,167.87,,,167.87,,,,,INR,1,,,,BSE,YUKEN INDIA LTD.,Yuken India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,YUKEN.BO,,,,73e18802-d3ea-3c4d-9941-bbaeba18f5b6,in_market,594.8,613.3,456.73492,0.0010087425,,,616,,13478,,594.8,450.83087,0.6,613.3,13478,,,,,,,,,580,2,INR,,880,,,,7276800512,,,8775,,580,607.9,,0,880,616,,,,211.45,599.15,False,,0,616,606.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,550,none,7399900000,,706.5,2016.7,,,,6,683.83,,,760,,,,,INR,1,,,,BSE,TIMKEN INDIA LTD.,Timken India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TIMKEN.BO,,,,61304f14-2aac-3c98-9217-9a4920e94eee,in_market,2126.85,2130,1140.9746,0.023508944,,,2174.55,,6905,,2126.85,1281.3896,50,2130,6905,,,,,,,,,1998.5,2,INR,76.25728,5645,,,,151693557760,,,3501,,1998.5,0,,0,5645,2174.55,94.72522,,,650,2016.7,False,,0,2174.55,2016.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,585,none,741550000,,585,1125,,,,1,585,,,585,,,,,INR,1,,,,BSE,VOITH PAPER FABRICS INDIA LTD.,Voith Paper Fabrics India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VOITHPAPR.BO,,,,29e484d4-643b-3e50-831d-dabe7cee5967,in_market,1140.3,1142,1036.7732,0.004384811,,,1164.5,,1484,,1140.3,1109.5853,5,1142,1484,,,,,,,,,1120,2,INR,21.274986,900,,,,4941629952,,,1021,,1120,1160,,0,900,1223,20.868114,,,640.25,1125.6,False,,0,1164.5,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,347449000,,,99.05,,,,,,,,,,,,,INR,1,,,,BSE,ARTSON ENGINEERING LTD.,Artson Engineering Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ARTSONEN.BO,,,,a9a1c75f-3bc2-330e-900a-c41b5acde51b,in_market,94.35,99.05,29.858088,,,,99.05,,9260,,94.35,34.966175,,99.05,9260,,,,,,,,,99,2,INR,,56652,,,,3656926208,,,18763,,99,0,,0,56652,99.05,,,,18.2,99.05,False,,0,99.05,99.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,21,none,73866017,,21,32.45,,,,1,21,,,21,,,,,INR,1,,,,BSE,SOLITAIRE MACHINE TOOLS LTD.,Solitaire Machine Tools Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SOLIMAC.BO,,,,ca8a1a75-5f49-33e2-a5d6-6bc90d64d0e9,in_market,32.6,33.35,22.21544,0.023006136,,,33.35,,2172,,32.6,25.365152,0.75,33.35,2172,,,,,,,,,32,2,INR,44.270126,998,,,,147394400,,,4883,,32,32.75,,0,998,33.35,,,,15.5,32.1,False,,0,33.35,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,165,none,-2530372000,,165,0.9,,,,1,165,,,165,,,,,INR,1,,,,BSE,DIAMOND POWER INFRASTRUCTURE L,Diamond Power Infrastructure Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DIAPOWER.BO,,,,1f1f3bea-7cac-374a-80a9-1fb779978b42,in_market,0.86,0.9,0.89321166,,,,0.9,,300,,0.86,1.3223529,,0.9,300,,,,,,,,,0.9,4,INR,,3200,,,,355739392,,,4873,,0.9,0,,0,3200,1.44,,,,0.48,0.86,False,,0,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,2122256000,,,43.75,,,,,,,,,,,,,INR,1,,,,BSE,INDSIL HYDRO POWER AND MANGANE,Indsil Hydro Power and Manganese Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,INDSILHYD.BO,,,,467cb0f8-1a05-3cfa-9031-65cf06095438,in_market,42.8,44.15,13.039632,0.014018692,,,44.15,,13918,,42.8,14.969706,0.6,44.15,13918,,,,,,,,,42,2,INR,,7548,,,,1215860608,,,17459,,42,43.95,,0,7548,44.15,,,,6.3,42.55,False,,0,44.15,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,TMT (INDIA) LTD.,TMT India Ltd.,Asia/Kolkata,IST,False,19800000,,EQUITY,TMTIND-B1.BO,,,,62bfc8eb-3a40-37fa-bbad-52ea7818e718,in_market,2,0,,,,,2,,,,2,,,0,,,,,,,,,,2,4,INR,,,,,,,,,,,2,0,,0,,2,,,,2,0,False,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,47,none,288518000,,47,143.2,,,,1,47,,,47,,,,,INR,1,,,,BSE,ITL INDUSTRIES LTD.,ITL Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ITL.BO,,,,48a51551-afd9-3287-b46d-68204baf8e2c,in_market,143.8,151.7,74.62132,0.0034770514,,,151.7,,1718,,143.8,89.61176,0.5,151.7,1718,,,,,,,,,142.2,2,INR,15.137421,2629,,,,458855744,,,4566,,142.2,143.95,,0,2629,151.7,14.291416,,,35.3,143,False,,0,151.7,143.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,377738731,,,268.9,,,,,,,,,,,,,INR,1,,,,BSE,FRONTIER SPRINGS LTD.,Frontier Springs Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FRONTSP.BO,,,,0750865c-49d6-3689-987e-bae1a66e3f38,in_market,268.95,265.65,311.35074,0.0040899795,,,274.95,,9380,,268.95,324.2309,1.1,265.65,9380,,,,,,,,,265,2,INR,7.5427766,2812,,,,1059065344,,,12528,,265,269.9,,0,2812,380,,,,165.1,270,False,,0,274.95,268.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,115,none,3784084000,,126.5,322.8,,,,4,128.25,,,145,,,,,INR,1,,,,BSE,PRAJ INDUSTRIES LTD.,Praj Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PRAJIND.BO,,,,bb09b869-6cd2-3a83-a832-1cd69cca0df3,in_market,321.3,322.85,89.24412,0.005042017,,,328.5,,129540,,321.3,122.42647,1.62,322.85,129540,,,,,,,,,313.55,2,INR,115.65747,27035,,,,59126628352,,,265856,,313.55,325,,0,27035,328.5,67.95789,,,43,0,False,,0,328.5,322.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,424412000,,,84.45,,,,,,,,,,,,,INR,1,,,,BSE,RASANDIK ENGINEERING INDUSTRIE,Rasandik Engineering Industries India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RASANDIK.BO,,,,bc1ccd97-bfb9-387d-b1a8-7b21420ce944,in_market,84,84.45,52.464233,,,,84.45,,858,,84,60.004414,,84.45,858,,,,,,,,,84.45,2,INR,,26,,,,504588736,,,597,,84.45,84.45,,0,26,84.45,,,,31.9,82,False,,0,84.45,84.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,HLE GLASCOAT LIMITED,,Asia/Kolkata,IST,False,19800000,,EQUITY,HLEGLAS.BO,,,,2fa08290-319d-3cb9-a553-c7af56a1b482,in_market,6100.45,6180,,,,,6258.95,,,,6100.45,,,6180,,,,,,,,,,6059.65,2,INR,,1524,,,,,,,,,6059.65,6100.85,,,1524,6258.95,,,,6059.65,6077.1,False,,,6258.95,6084.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,107,none,72954939,,107,213.35,,,,1,107,,,107,,,,,INR,1,,,,BSE,GUJARAT APOLLO INDUSTRIES LTD.,Gujarat Apollo Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GUJAPOLLO.BO,,,,7992dfbc-9475-3e05-b184-6b02fda83ccf,in_market,213.9,213.35,209.5375,0.014025246,,,216,,4630,,213.9,217.21617,3,213.35,4630,,,,,,,,,213.35,2,INR,1.8054498,1106,,,,2701416448,,,4636,,213.35,219.4,,0,1106,273.9,,,,100,213.35,False,,0,216,213.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,278803000,,,89.65,,,,,,,,,,,,,INR,1,,,,BSE,TANEJA AEROSPACE & AVIATION LT,Taneja Aerospace and Aviation Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TANAA.BO,,,,0b20bb21-73c1-3437-8cdd-4f6c42e8c034,in_market,88.25,89.9,32.070587,,,,91.8,,22562,,88.25,34.141174,,89.9,22562,,,,,,,,,86.1,2,INR,45.974358,41385,,,,2235037184,,,64592,,86.1,89.15,,0,41385,91.8,,,,11.7,88.7,False,,0,91.8,89.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,126699397,,,33.8,,,,,,,,,,,,,INR,1,,,,BSE,CONART ENGINEERS LTD.,Conart Engineers Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CONART.BO,,,,9e4b8418-2a00-36e7-aec8-4a7b800b56ca,in_market,34.8,36.8,24.127573,0.028735632,,,36.8,,9669,,34.8,30.310295,1,36.8,9669,,,,,,,,,32.3,2,INR,9.135135,1245,,,,106132000,,,5987,,32.3,34.35,,0,1245,36.8,,,,15.3,33.75,False,,0,36.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,59451644,,,13.78,,,,,,,,,,,,,INR,1,,,,BSE,SHIVAGRICO IMPLEMENTS LTD.,Shivagrico Implements Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SHIVAGR.BO,,,,0dd3c872-cd8c-3600-9229-0670cda15091,in_market,14.5,14.9,5.0081615,,,,14.9,,0,,14.5,5.356765,,14.9,0,,,,,,,,,13.78,2,INR,,1782,,,,69087408,,,506,,13.78,13.78,,0,1782,14.9,,,,4.5,0,False,,0,14.9,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,719,none,3939843000,,809,782.9,,,,5,802.2,,,888,,,,,INR,1,,,,BSE,M.M.FORGINGS LTD.,M M Forgings Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MMFL.BO,,,,5f367857-5528-345e-9091-993fba4ab37e,in_market,800,800,359.32538,0.009375,,,801.85,,1671,,800,466.13824,7.5,800,1671,,,,,,,,,781,2,INR,101.60935,129,,,,18899832832,,,2436,,781,820.45,,0,129,801.85,,,,151,781,False,,0,801.85,782.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,31506092,,,9.03,,,,,,,,,,,,,INR,1,,,,BSE,IYKOT HITECH TOOLROOM LTD.,Iykot Hitech Toolroom Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,IYKOTHITE.BO,,,,3ea561a7-8046-3cf8-af7c-9a511a3839ff,in_market,9.5,9.03,5.468235,0.039473683,,,9.03,,456,,9.5,6.199412,0.375,9.03,456,,,,,,,,,9.03,2,INR,,200,,,,54938520,,,447,,9.03,9.95,,0,200,9.03,,,,4.85,9.03,False,,0,9.03,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,437,none,2170861000,,555.5,514.15,,,,6,527.33,,,576,,,,,INR,1,,,,BSE,MAYUR UNIQUOTERS LTD.,Mayur Uniquoters Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MAYURUNIQ.BO,,,,45a660b3-b280-382c-9e88-3ed837d835b4,in_market,501.65,505.95,275.29117,0.006976976,,,528.1,,51540,,501.65,307.06912,3.5,505.95,51540,,,,,,,,,502.8,2,INR,33.434128,12786,,,,23305187328,,,16795,,502.8,513.2,,0,12786,528.1,20.951508,,,118.2,510.65,False,,0,528.1,514.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
